id,source,title,tags,confidence,caption
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s07-01,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 7,risk|factors|nccn,low,"Risk Factors NCCN (National Comprehensive Cancer Network, Inc) guideline Version 1.2024; ASCO (American Society of Clinical Oncology) SEP 2023 Primary risk fact"
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s07-02,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 7,risk|factors|nccn,low,"Risk Factors NCCN (National Comprehensive Cancer Network, Inc) guideline Version 1.2024; ASCO (American Society of Clinical Oncology) SEP 2023 Primary risk fact"
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s11-01,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 11,paraneoplastic|syndromes|hpoa,low,Paraneoplastic syndromes HPOA: Hypertrophic pulmonary osteoarthropathy
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s13-01,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 13,characteristics|major|subtypes,low,Characteristics of Major Subtypes of Lung Cancer Adenocarcinoma (NSCLC) Small cell (SCLC)
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s13-02,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 13,characteristics|major|subtypes,low,Characteristics of Major Subtypes of Lung Cancer Adenocarcinoma (NSCLC) Small cell (SCLC)
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s13-03,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 13,characteristics|major|subtypes,low,Characteristics of Major Subtypes of Lung Cancer Adenocarcinoma (NSCLC) Small cell (SCLC)
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s14-01,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 14,nsclc|stages|tnm,low,"NSCLC stages (TNM) Staging of lung cancer follows the AJCC TNM staging system, which classifies the cancer based on the extent of the primary Tumor (Tis, T1-4),"
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s14-02,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 14,nsclc|stages|tnm,low,"NSCLC stages (TNM) Staging of lung cancer follows the AJCC TNM staging system, which classifies the cancer based on the extent of the primary Tumor (Tis, T1-4),"
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s15-01,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 15,diagnostic|staging|work-up,low,"Diagnostic/Staging Work-Up History and physical (including performance status, wt loss) CBC, chemistry profile Imaging tests: CT chest/abd(/pel) with contrast, "
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s17-01,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 17,histology|molecular|pd-l,low,Case 1 – histology/molecular/PD-L1 testing Underwent thoracentesis on 3/2/17: Left pleural fluid: Positive for malignant cells Immunohistochemical stains: favor
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s17-02,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 17,histology|molecular|pd-l,low,Case 1 – histology/molecular/PD-L1 testing Underwent thoracentesis on 3/2/17: Left pleural fluid: Positive for malignant cells Immunohistochemical stains: favor
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s18-01,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Case Study -1,Case Study -1|Case Study|1|what|likely|diagnosis,low,What is the most likely diagnosis? Small cell lung cancer EGFR-mutated lung adenocarcinoma EGFR wild type lung adenocarcinoma (Diagnosis: Stage IV lung adenocar
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s18-02,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Case Study -1,Case Study -1|Case Study|1|what|likely|diagnosis,low,What is the most likely diagnosis? Small cell lung cancer EGFR-mutated lung adenocarcinoma EGFR wild type lung adenocarcinoma (Diagnosis: Stage IV lung adenocar
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s19-01,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Case Study -1,Case Study -1|Case Study|1|what|likely|diagnosis,low,What is the most likely diagnosis? Small cell lung cancer EGFR-mutated lung adenocarcinoma EGFR wild type lung adenocarcinoma (Diagnosis: Stage IV lung adenocar
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s19-02,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Case Study -1,Case Study -1|Case Study|1|what|likely|diagnosis,low,What is the most likely diagnosis? Small cell lung cancer EGFR-mutated lung adenocarcinoma EGFR wild type lung adenocarcinoma (Diagnosis: Stage IV lung adenocar
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s22-01,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 22,goals|care|early,low,Goals of Care Early stages - Curative intent: Need local therapy (surgery or RT) Chemotherapy alone cannot cure lung cancer. Surgery (or RT) alone Surgery + neo
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s30-01,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 30,introduction|immunotherapy|pd-,low,"Introduction to immunotherapy: The PD-1/PD-L1 pathway Ohaegbulam KC et al: Trends Mol Med, 2015 Ribas, NEJM 2015 Inhibitory immune checkpoints, such as PD-1/PD-"
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s30-02,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 30,introduction|immunotherapy|pd-,low,"Introduction to immunotherapy: The PD-1/PD-L1 pathway Ohaegbulam KC et al: Trends Mol Med, 2015 Ribas, NEJM 2015 Inhibitory immune checkpoints, such as PD-1/PD-"
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s36-01,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 36,front|line|pembrolizumab,low,"Front Line Pembrolizumab vs Chemo for PD-L1–Positive (≥50%) NSCLC (KEYNOTE-024) The mPFS was 10.3 months (Pembro) vs 6.0 months (Chemo) (HR, 0.50, P<0.001) The "
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s36-02,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 36,front|line|pembrolizumab,low,"Front Line Pembrolizumab vs Chemo for PD-L1–Positive (≥50%) NSCLC (KEYNOTE-024) The mPFS was 10.3 months (Pembro) vs 6.0 months (Chemo) (HR, 0.50, P<0.001) The "
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s37-01,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 37,pd-l|positive|nsclc,low,"In PD-L1–Positive (≥50%) NSCLC, Pembrolizumab doubled median OS compared to chemotherapy! You don’t need to memorize regimens — please recognize the decision po"
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s39-01,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 39,keynote-|study|don,low,KEYNOTE-189 study You don’t need to memorize regimens — please recognize the decision points.
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s41-01,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 41,immune-related|adverse|events,low,Immune-related adverse events (irAEs) Immunotherapy can result in inflammation of any organ
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s43-01,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 43,molecularly-targeted|therapy|using,low,MOLECULARLY-TARGETED THERAPY: using molecular biology to improve therapeutic strategies
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s44-01,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 44,modified|clin|oncol,low,"Modified from Li T, et al. J Clin Oncol. 2013;31(8):1039-1049. Evolution of NSCLC: Subtyping from Histologic to Molecular Based"
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s47-01,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 47,treatment|egfr-mutated|nsclc,low,Treatment: EGFR-mutated NSCLC Key clinical trials: FLAURA: osimertinib improved OS vs earlier TKIs in advanced EGFR-mutant NSCLC. Sources: FLAURA OS (NEJM 2020)
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s48-01,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 48,treatment|egfr-mutated|nsclc,low,Treatment: EGFR-mutated NSCLC Key clinical trials: FLAURA: osimertinib improved OS vs earlier TKIs in advanced EGFR-mutant NSCLC. FLAURA2:osimertinib + platinum
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s49-01,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 49,fish|nature|aug,low,"FISH Nature, Aug 2, 2007 ALK Rearrangement in NSCLC Rearrangements in the ALK gene can lead to a fusion oncogene with transforming potential. For example, EML4-"
pulm-lung-cancer-therapy-einstein-02042026-wo-rd-s58-01,Lung Cancer Therapy - Einstein 02042026 - wo_rd.pptx,Lung Cancer Therapy - Einstein 02042026 - wo_rd Slide 58,take|home|messages,low,Take home Messages: Summary ★ High-yield Screen the right people with annual LDCT (USPSTF 50–80 + 20 pack-years + quit <15 years). Confirm diagnosis and stage c
pulm-medical-student-lung-cancer-2026-s03-01,Medical Student lung cancer 2026.pptx,Medical Student lung cancer 2026 Slide 3,jemal|cancer|clin,low,| 3 12/12/2023 Jemal Ca Cancer J Clin 2007 2023
pulm-medical-student-lung-cancer-2026-s14-01,Medical Student lung cancer 2026.pptx,Medical Student lung cancer 2026 Slide 14,,low,| 14 12/12/2023
pulm-medical-student-lung-cancer-2026-s16-01,Medical Student lung cancer 2026.pptx,Medical Student lung cancer 2026 Slide 16,,low,| 16 12/12/2023
pulm-medical-student-lung-cancer-2026-s25-01,Medical Student lung cancer 2026.pptx,Medical Student lung cancer 2026 Slide 25,delicate|alveolar|walls,low,| 25 12/12/2023 Delicate alveolar walls (type II pneumocytes ) Atypical Adenomatous Hyperplasia (AAH <=5mm) Adenocarcinoma in situ (AIS <=30mm) Localized prolif
pulm-medical-student-lung-cancer-2026-s25-02,Medical Student lung cancer 2026.pptx,Medical Student lung cancer 2026 Slide 25,delicate|alveolar|walls,low,| 25 12/12/2023 Delicate alveolar walls (type II pneumocytes ) Atypical Adenomatous Hyperplasia (AAH <=5mm) Adenocarcinoma in situ (AIS <=30mm) Localized prolif
pulm-medical-student-lung-cancer-2026-s25-03,Medical Student lung cancer 2026.pptx,Medical Student lung cancer 2026 Slide 25,delicate|alveolar|walls,low,| 25 12/12/2023 Delicate alveolar walls (type II pneumocytes ) Atypical Adenomatous Hyperplasia (AAH <=5mm) Adenocarcinoma in situ (AIS <=30mm) Localized prolif
pulm-medical-student-lung-cancer-2026-s35-01,Medical Student lung cancer 2026.pptx,Medical Student lung cancer 2026 Slide 35,ciliated|pseudostratified|columnar,low,| 35 12/12/2023 Ciliated Pseudostratified Columnar Epithelium Squamous metaplasia Squamous carcinoma in situ Invasive squamous carcinoma Progression of squamous
pulm-medical-student-lung-cancer-2026-s35-02,Medical Student lung cancer 2026.pptx,Medical Student lung cancer 2026 Slide 35,ciliated|pseudostratified|columnar,low,| 35 12/12/2023 Ciliated Pseudostratified Columnar Epithelium Squamous metaplasia Squamous carcinoma in situ Invasive squamous carcinoma Progression of squamous
pulm-medical-student-lung-cancer-2026-s35-03,Medical Student lung cancer 2026.pptx,Medical Student lung cancer 2026 Slide 35,ciliated|pseudostratified|columnar,low,| 35 12/12/2023 Ciliated Pseudostratified Columnar Epithelium Squamous metaplasia Squamous carcinoma in situ Invasive squamous carcinoma Progression of squamous
pulm-medical-student-lung-cancer-2026-s35-04,Medical Student lung cancer 2026.pptx,Medical Student lung cancer 2026 Slide 35,ciliated|pseudostratified|columnar,low,| 35 12/12/2023 Ciliated Pseudostratified Columnar Epithelium Squamous metaplasia Squamous carcinoma in situ Invasive squamous carcinoma Progression of squamous
pulm-medical-student-lung-cancer-2026-s37-01,Medical Student lung cancer 2026.pptx,Medical Student lung cancer 2026 Slide 37,keratin|pearl|orange-staining,low,"| 37 12/12/2023 Keratin pearl Orange-staining, keratinized cell with a prominent hyperchromatic nucleus"
pulm-medical-student-lung-cancer-2026-s37-02,Medical Student lung cancer 2026.pptx,Medical Student lung cancer 2026 Slide 37,keratin|pearl|orange-staining,low,"| 37 12/12/2023 Keratin pearl Orange-staining, keratinized cell with a prominent hyperchromatic nucleus"
pulm-medical-student-lung-cancer-2026-s37-03,Medical Student lung cancer 2026.pptx,Medical Student lung cancer 2026 Slide 37,keratin|pearl|orange-staining,low,"| 37 12/12/2023 Keratin pearl Orange-staining, keratinized cell with a prominent hyperchromatic nucleus"
pulm-medical-student-lung-cancer-2026-s45-01,Medical Student lung cancer 2026.pptx,Medical Student lung cancer 2026 Slide 45,ttf-|adenocarcinoma|squamous,low,| 45 12/12/2023 TTF-1 Adenocarcinoma Squamous cell carcinoma Small cell carcinoma Large cell carcinoma P40 Synaptophysin Chromogranin
pulm-medical-student-lung-cancer-2026-s45-02,Medical Student lung cancer 2026.pptx,Medical Student lung cancer 2026 Slide 45,ttf-|adenocarcinoma|squamous,low,| 45 12/12/2023 TTF-1 Adenocarcinoma Squamous cell carcinoma Small cell carcinoma Large cell carcinoma P40 Synaptophysin Chromogranin
pulm-medical-student-lung-cancer-2026-s45-03,Medical Student lung cancer 2026.pptx,Medical Student lung cancer 2026 Slide 45,ttf-|adenocarcinoma|squamous,low,| 45 12/12/2023 TTF-1 Adenocarcinoma Squamous cell carcinoma Small cell carcinoma Large cell carcinoma P40 Synaptophysin Chromogranin
pulm-medical-student-lung-cancer-2026-s48-01,Medical Student lung cancer 2026.pptx,Medical Student lung cancer 2026 Slide 48,,low,| 48 12/12/2023
pulm-medical-student-lung-cancer-2026-s52-01,Medical Student lung cancer 2026.pptx,PARANEOPLASTIC SYNDROMES,PARANEOPLASTIC SYNDROMES,low,| 52 12/12/2023
pulm-medical-student-lung-cancer-2026-s55-01,Medical Student lung cancer 2026.pptx,Medical Student lung cancer 2026 Slide 55,,low,| 55 12/12/2023
pulm-medical-student-lung-cancer-2026-s55-02,Medical Student lung cancer 2026.pptx,Medical Student lung cancer 2026 Slide 55,,low,| 55 12/12/2023
pulm-medical-student-lung-cancer-2026-s64-01,Medical Student lung cancer 2026.pptx,FDG-PETCT,FDG-PETCT|FDG|PETCT,low,"Non-Invasive FDG accumulates in metabolic cells Sensitivity ~72-95%, specificity ~83% False negatives Small < 8-10mm Slow growing/well differentiated tumors Fal"
pulm-oad-part-1-definitions-epidemiology-2026-s05-01,OAD Part 1 – Definitions & Epidemiology 2026 .pptx,OAD Part 1 – Definitions & Epidemiology 2026  Slide 5,COPD|asthma|copd|chronic,low,Asthma is Not COPD Chronic Bronchitis & Emphysema is COPD 5
pulm-oad-part-1-definitions-epidemiology-2026-s14-01,OAD Part 1 – Definitions & Epidemiology 2026 .pptx,OAD Part 1 – Definitions & Epidemiology 2026  Slide 14,,low,14
pulm-oad-part-1-definitions-epidemiology-2026-s17-01,OAD Part 1 – Definitions & Epidemiology 2026 .pptx,OAD Part 1 – Definitions & Epidemiology 2026  Slide 17,reid|index|normal,low,Reid Index <0.4 = Normal Reid Index bc/ad = mucous gland/bronchial wall thickness 17
pulm-oad-part-1-definitions-epidemiology-2026-s18-01,OAD Part 1 – Definitions & Epidemiology 2026 .pptx,OAD Part 1 – Definitions & Epidemiology 2026  Slide 18,medium|small|airways,low,medium & small airways 18 small airways Alveoli & small airways
pulm-oad-part-1-definitions-epidemiology-2026-s20-01,OAD Part 1 – Definitions & Epidemiology 2026 .pptx,OAD Part 1 – Definitions & Epidemiology 2026  Slide 20,components|secondary|lobule,low,Components of secondary lobule or acinus 20
pulm-oad-part-1-definitions-epidemiology-2026-s21-01,OAD Part 1 – Definitions & Epidemiology 2026 .pptx,OAD Part 1 – Definitions & Epidemiology 2026  Slide 21,starts|respiratory|bronchioles,low,Starts in Respiratory Bronchioles Starts in Alveolar Airspaces Centrilobular or Panlobular Emphysema 21
pulm-oad-part-1-definitions-epidemiology-2026-s25-01,OAD Part 1 – Definitions & Epidemiology 2026 .pptx,OAD Part 1 – Definitions & Epidemiology 2026  Slide 25,centrilobular|emphysema|bullae,low,Centrilobular Emphysema & Bullae in bilateral upper lobes 25 Bullae
pulm-oad-part-1-definitions-epidemiology-2026-s26-01,OAD Part 1 – Definitions & Epidemiology 2026 .pptx,OAD Part 1 – Definitions & Epidemiology 2026  Slide 26,panacinar|emphysema|bullae,low,Panacinar Emphysema & Bullae in bilateral lower lobes 26 Bullae
pulm-oad-part-1-definitions-epidemiology-2026-s28-01,OAD Part 1 – Definitions & Epidemiology 2026 .pptx,OAD Part 1 – Definitions & Epidemiology 2026  Slide 28,bronchiectasis,low,Bronchiectasis 28
pulm-oad-part-1-definitions-epidemiology-2026-s30-01,OAD Part 1 – Definitions & Epidemiology 2026 .pptx,OAD Part 1 – Definitions & Epidemiology 2026  Slide 30,,low,
pulm-oad-part-1-definitions-epidemiology-2026-s31-01,OAD Part 1 – Definitions & Epidemiology 2026 .pptx,OAD Part 1 – Definitions & Epidemiology 2026  Slide 31,,low,31
pulm-oad-part-1-definitions-epidemiology-2026-s35-01,OAD Part 1 – Definitions & Epidemiology 2026 .pptx,OAD Part 1 – Definitions & Epidemiology 2026  Slide 35,,low,
pulm-oad-part-1-definitions-epidemiology-2026-s39-01,OAD Part 1 – Definitions & Epidemiology 2026 .pptx,OAD Part 1 – Definitions & Epidemiology 2026  Slide 39,role|respiratory|tract,low,39 The Role of Respiratory Tract Infections in Asthma
pulm-oad-part-1-definitions-epidemiology-2026-s57-01,OAD Part 1 – Definitions & Epidemiology 2026 .pptx,OAD Part 1 – Definitions & Epidemiology 2026  Slide 57,,low,57
pulm-oad-part-2-clinical-characteristics-2026-s05-01,OAD part 2 clinical characteristics 2026.pptx,OAD part 2 clinical characteristics 2026 Slide 5,COPD|copd|pathogenesis|environmental,low,COPD PATHOGENESIS Environmental factors 5 Tobacco Smoke
pulm-oad-part-2-clinical-characteristics-2026-s06-01,OAD part 2 clinical characteristics 2026.pptx,OAD part 2 clinical characteristics 2026 Slide 6,,low,6
pulm-oad-part-2-clinical-characteristics-2026-s09-01,OAD part 2 clinical characteristics 2026.pptx,OAD part 2 clinical characteristics 2026 Slide 9,,low,9
pulm-oad-part-2-clinical-characteristics-2026-s12-01,OAD part 2 clinical characteristics 2026.pptx,OAD part 2 clinical characteristics 2026 Slide 12,blue|bloaters|hypoxia,low,"Blue bloaters, hypoxia Pink Puffer, Cachexia, No hypoxia 12"
pulm-oad-part-2-clinical-characteristics-2026-s13-01,OAD part 2 clinical characteristics 2026.pptx,OAD part 2 clinical characteristics 2026 Slide 13,COPD|copd|symptoms|cachexia,low,"13 COPD Symptoms COPD: Symptoms, Cachexia & Use of Accessory Muscles"
pulm-oad-part-2-clinical-characteristics-2026-s14-01,OAD part 2 clinical characteristics 2026.pptx,OAD part 2 clinical characteristics 2026 Slide 14,COPD|copd|hyperinflation|common,low,COPD  Hyperinflation Hyperinflation more common in Emphysema than Chronic Bronchitis Why? loss of elastic recoil 14
pulm-oad-part-2-clinical-characteristics-2026-s15-01,OAD part 2 clinical characteristics 2026.pptx,OAD part 2 clinical characteristics 2026 Slide 15,clubbing|hypoxemia|inflammation,low,"15 Clubbing from hypoxemia & inflammation With clubbing, proliferation of tissue under the nail plate causes this angle to increase to more than 160 degrees"
pulm-oad-part-2-clinical-characteristics-2026-s15-02,OAD part 2 clinical characteristics 2026.pptx,OAD part 2 clinical characteristics 2026 Slide 15,clubbing|hypoxemia|inflammation,low,"15 Clubbing from hypoxemia & inflammation With clubbing, proliferation of tissue under the nail plate causes this angle to increase to more than 160 degrees"
pulm-oad-part-2-clinical-characteristics-2026-s29-01,OAD part 2 clinical characteristics 2026.pptx,OAD part 2 clinical characteristics 2026 Slide 29,,low,29 ?
pulm-oad-part-2-clinical-characteristics-2026-s30-01,OAD part 2 clinical characteristics 2026.pptx,OAD part 2 clinical characteristics 2026 Slide 30,oad|phenotypes|impact,low,30 OAD Phenotypes: impact on severity and mortality
pulm-oad-part-2-clinical-characteristics-2026-s35-01,OAD part 2 clinical characteristics 2026.pptx,OAD part 2 clinical characteristics 2026 Slide 35,past|weeks|much,low,"In the past 4 weeks, how much of the time did your asthma keep you from getting as much done at work, school or at home? During the past 4 weeks, how often have"
pulm-oad-part-3-copd-asthma-treatment-2026-s05-01,OAD part 3 COPD & asthma treatment 2026.pptx,OAD part 3 COPD & asthma treatment 2026 Slide 5,tobacco|cessation|alters,low,Tobacco Cessation Alters Progression 5
pulm-oad-part-3-copd-asthma-treatment-2026-s07-01,OAD part 3 COPD & asthma treatment 2026.pptx,OAD part 3 COPD & asthma treatment 2026 Slide 7,oad|phenotypes|impact,low,7 OAD Phenotypes: impact on severity and mortality
pulm-oad-part-3-copd-asthma-treatment-2026-s11-01,OAD part 3 COPD & asthma treatment 2026.pptx,OAD part 3 COPD & asthma treatment 2026 Slide 11,inhaler|nebulizer,low,11 Inhaler vs. Nebulizer
pulm-oad-part-3-copd-asthma-treatment-2026-s13-01,OAD part 3 COPD & asthma treatment 2026.pptx,OAD part 3 COPD & asthma treatment 2026 Slide 13,SOB|COPD|improve|pulmonary|function,low,Improve pulmonary function/SOB/exercise performance Improve Quality of Life (QOL) For COPD 1st line therapy: Short-acting muscarinic antagonist (SAMA) = Anti-ch
pulm-oad-part-3-copd-asthma-treatment-2026-s14-01,OAD part 3 COPD & asthma treatment 2026.pptx,OAD part 3 COPD & asthma treatment 2026 Slide 14,COPD|inhaled|bronchodilators|anticholinergics,low,"INHALED BRONCHODILATORS: Anticholinergics (muscarinic antagonists) For COPD, results in greater FEV1 increase than Beta-2 agonists No tachycardia, no palpitatio"
pulm-oad-part-3-copd-asthma-treatment-2026-s15-01,OAD part 3 COPD & asthma treatment 2026.pptx,OAD part 3 COPD & asthma treatment 2026 Slide 15,,low,15
pulm-oad-part-3-copd-asthma-treatment-2026-s20-01,OAD part 3 COPD & asthma treatment 2026.pptx,OAD part 3 COPD & asthma treatment 2026 Slide 20,tiotropium|spiriva|long,low,Tiotropium (Spiriva) Long acting anticholinergic agent Acts at the Muscarinic Receptors 20
pulm-oad-part-3-copd-asthma-treatment-2026-s26-01,OAD part 3 COPD & asthma treatment 2026.pptx,OAD part 3 COPD & asthma treatment 2026 Slide 26,,low,26
pulm-oad-part-3-copd-asthma-treatment-2026-s31-01,OAD part 3 COPD & asthma treatment 2026.pptx,OXYGEN THERAPY,OXYGEN THERAPY|COPD,low,Definite survival benefit in severe COPD Improved QOL Increased exertional & cognitive abilities Should be considered for patients with: 1. 24hr/7 days in those
pulm-oad-part-3-copd-asthma-treatment-2026-s36-01,OAD part 3 COPD & asthma treatment 2026.pptx,OAD part 3 COPD & asthma treatment 2026 Slide 36,tracheostomy,low,tracheostomy 36
pulm-oad-part-3-copd-asthma-treatment-2026-s42-01,OAD part 3 COPD & asthma treatment 2026.pptx,OAD part 3 COPD & asthma treatment 2026 Slide 42,,low,42 ?
pulm-oad-part-3-copd-asthma-treatment-2026-s43-01,OAD part 3 COPD & asthma treatment 2026.pptx,OAD part 3 COPD & asthma treatment 2026 Slide 43,steroids|excellent|response,low,-- STEROIDS Excellent response -- STEROIDS Mild to Moderate response: acute Response to Basic Drug Therapies 43 SAMA LAMA Beta 2 agonist Beta agonist Beta 2 ago
pulm-oad-part-3-copd-asthma-treatment-2026-s44-01,OAD part 3 COPD & asthma treatment 2026.pptx,OAD part 3 COPD & asthma treatment 2026 Slide 44,,low,44
pulm-oad-part-3-copd-asthma-treatment-2026-s46-01,OAD part 3 COPD & asthma treatment 2026.pptx,OAD part 3 COPD & asthma treatment 2026 Slide 46,SOB|COPD|improve|pulmonary|function,low,Improve pulmonary function/SOB/exercise performance Improve Quality of Life (QOL) For Asthma it is the opposite of COPD 1st line therapy: Short-acting beta-agon
pulm-oad-part-3-copd-asthma-treatment-2026-s47-01,OAD part 3 COPD & asthma treatment 2026.pptx,OAD part 3 COPD & asthma treatment 2026 Slide 47,COPD|inhaled|bronchodilators|beta-,low,"INHALED BRONCHODILATORS: Beta-2 Agonists more effective bronchodilator in Asthma Beta-2 vs. Beta-1: More selective to airway receptors Less tachycardia, less tr"
pulm-oad-part-4-asthma-treatment-continued-2026-s05-01,OAD part 4 Asthma treatment continued 2026.pptx,OAD part 4 Asthma treatment continued 2026 Slide 5,past|weeks|much,low,"In the past 4 weeks, how much of the time did your asthma keep you from getting as much done at work, school or at home? During the past 4 weeks, how often have"
pulm-oad-part-4-asthma-treatment-continued-2026-s22-01,OAD part 4 Asthma treatment continued 2026.pptx,OAD part 4 Asthma treatment continued 2026 Slide 22,,low,22
pulm-oad-part-4-asthma-treatment-continued-2026-s25-01,OAD part 4 Asthma treatment continued 2026.pptx,OAD part 4 Asthma treatment continued 2026 Slide 25,,low,
pulm-oad-part-4-asthma-treatment-continued-2026-s26-01,OAD part 4 Asthma treatment continued 2026.pptx,OAD part 4 Asthma treatment continued 2026 Slide 26,whats|new|use,low,WHATS NEW = Use of low dose inhaled corticosteroid + long-acting beta-agonist [formoterol] instead of rescue short-acting beta-agonist
pulm-oad-part-4-asthma-treatment-continued-2026-s27-01,OAD part 4 Asthma treatment continued 2026.pptx,OAD part 4 Asthma treatment continued 2026 Slide 27,,low,
pulm-oad-part-4-asthma-treatment-continued-2026-s28-01,OAD part 4 Asthma treatment continued 2026.pptx,OAD part 4 Asthma treatment continued 2026 Slide 28,,low,
pulm-oad-part-4-asthma-treatment-continued-2026-s29-01,OAD part 4 Asthma treatment continued 2026.pptx,OAD part 4 Asthma treatment continued 2026 Slide 29,,low,
pulm-oad-part-4-asthma-treatment-continued-2026-s31-01,OAD part 4 Asthma treatment continued 2026.pptx,OAD part 4 Asthma treatment continued 2026 Slide 31,,low,
pulm-oad-part-4-asthma-treatment-continued-2026-s32-01,OAD part 4 Asthma treatment continued 2026.pptx,OAD part 4 Asthma treatment continued 2026 Slide 32,biologics|treatment,low,32 Biologics Biologics Treatment
pulm-oad-part-4-asthma-treatment-continued-2026-s40-01,OAD part 4 Asthma treatment continued 2026.pptx,OAD part 4 Asthma treatment continued 2026 Slide 40,,low,40
pulm-oad-part-4-asthma-treatment-continued-2026-s41-01,OAD part 4 Asthma treatment continued 2026.pptx,OAD part 4 Asthma treatment continued 2026 Slide 41,response|irritant|induced,low,"41 TH1 Response: irritant induced, neutrophilic TH2 Response: allergic, eosinophilic"
